## location: Mittenwald
## highway: B2
## id: 9274
date,pkw,lkw,mot,various,total
2017-12-17,8968,190,0,1167,10325
2017-12-18,7554,387,4,1535,9480
2017-12-19,6588,358,2,1385,8333
2017-12-20,6698,333,1,1382,8414
2017-12-21,7102,296,6,1362,8766
2017-12-22,8617,254,0,1481,10352
2017-12-23,9588,201,2,1415,11206
2017-12-24,4482,92,0,577,5151
2017-12-25,6529,86,0,795,7410
2017-12-26,8770,178,0,1129,10077
2017-12-27,6182,200,3,1083,7468
2017-12-28,6351,186,9,1079,7625
2017-12-29,8690,199,0,1387,10276
2017-12-30,9874,221,1,1473,11569
2017-12-31,5011,110,0,658,5779
